Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mozambique,,,,,,,,24.9641990661621,,,,,,33.1939582824707,,,,,,36.452278137207,,,,,,43.0624618530273,,50.2951393127441,,,48.5707397460938,
Mauritania,,,,,,,,,,,43.4173583984375,,,,,,,35.3484306335449,,,,,,56.5924415588379,,,,,,,,62.1699981689453
Mauritius,74.660888671875,,,,,,,,,,80.5000305175781,,,,,,,,,,,86.658073425293,88.9793472290039,89.0509414672852,90.283317565918,90.6540222167969,90.9805526733398,,,,,90.4599990844727
Malawi,,,,,,,,,53.9971199035645,,,,,,,,,,,,51.2519683837891,,,,55.130989074707,55.2041091918945,,,,,,
Malaysia,,77.283088684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,,73.9866027832031,,,,,,,,,,83.5403213500977,,,,,,78.3509826660156,,,,87.951057434082,,,,,,,,,,92.3300018310547
Niger,,,,,,,,,,,,9.3993501663208,,,,15.0841398239136,,,,,,,22.551290512085,,,,,,,,,
Nigeria,,43.7291984558105,,,,,,,,,,,,43.3220481872559,,,64.2544937133789,,41.3867607116699,,,,,,,,,,52.6564788818359,,,
Nicaragua,,,,,,,,,,,,76.6016616821289,,,,77.9160385131836,,,,,,,,,,82.7793502807617,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,,17.3817901611328,,,,,,,,,,34.8867607116699,,,,,,,,,,48.837589263916,,,,,,,,,,63.3300018310547
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,,,,,,,,,,,,,,73.5317077636719,,,,,80.8722610473633,,81.8032302856445,,,,,86.0372085571289,,92.2256011962891,92.6939926147461,,,
Pakistan,,,,,,,,,29.0438404083252,,,,,,,35.3675193786621,39.6132316589355,38.4577598571777,40.0811805725098,40.3146209716797,41.0155296325684,41.9753913879395,43.071891784668,41.9749412536621,44.2834205627441,,,46.4676704406738,45.3983993530273,46.4900398254395,,
Panama,88.2148513793945,,,,,,,,,,91.2471771240234,,,,,,,,,,93.4852600097656,,,,,,,,94.881721496582,95.3588790893555,,
Peru,,,,81.6587524414062,,,,,,,,,,,82.0626220703125,82.4543685913086,83.4548721313477,84.6468811035156,,,,,90.668830871582,,90.4491806030273,91.2465286254883,91.1885299682617,91.2701263427734,91.7031097412109,,92.0190277099609,
Philippines,93.1807174682617,,,,94.5386505126953,,,,,,92.6549072265625,,,93.5645294189453,,,,,95.8256301879883,,,,,96.7873611450195,,98.2417526245117,,,,96.8524322509766,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,99.5279388427734,,96.3401489257812,,,,,,
Papua New Guinea,,,,,,,,,,,50.9177398681641,,,,,,,,,,57.9000015258789,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8000030517578
North Korea,,,,,,,,,,,,,,,,,,,99.9976119995117,,,,,,,,,,99.9976119995117,,,
Portugal,,84.6582107543945,,,,,,,,,,,,,,,,,,,,92.8607711791992,,,,,,,,,,95.9199981689453
Paraguay,,,88.558708190918,,,,,,,,,,,,,,,93.4532699584961,92.4944305419922,93.1440124511719,92.9257431030273,,93.5878524780273,94.4662628173828,94.2147979736328,94.8744201660156,93.8350524902344,,93.5317077636719,92.6553421020508,94.1814117431641,
Qatar,,,,,,,,80.8886795043945,,,,,,,88.6092224121094,,,90.4361190795898,92.663818359375,92.9101791381836,95.4018630981445,95.5629806518555,95.7740783691406,97.0731430053711,97.5582733154297,,,,,,,
Romania,,,94.9826889038086,,,,,,,,,,96.2663192749023,,,,,,,,,98.205207824707,,,,,,,,,,98.6999969482422
Russian Federation,,,,,,,,,,,,,99.2283630371094,,,,,,,,99.6477813720703,,,,,,,,,,,99.9357223510742
Rwanda,,,,,,,,,,,59.7503395080566,,,,,,,,,,61.5486106872559,,,,66.1374435424805,,,,69.3945388793945,,,73.3000030517578
Saudi Arabia,,,57.2778396606445,,,,,,,,69.2911911010742,,,,76.3351593017578,,,,,,,,,91.3692474365234,,,,92.7071990966797,,,96.0492477416992,
Sudan,,,,,,,,,,,52.1464004516602,,,,,,,,46.6996307373047,,,,,,,,,,56.0632286071777,,,
Senegal,,,,,,,,,,,,,29.2473392486572,,,,32.9875793457031,,,37.4244117736816,,40.2549514770508,,33.7603607177734,,,,39.7985610961914,,,,
Singapore,83.0268478393555,,,,,,,,,,88.6451797485352,,,,,,,,,,93.7748107910156,94.0683364868164,94.3595886230469,94.6418685913086,94.9113235473633,95.1906509399414,95.4478912353516,95.6894683837891,95.9194107055664,96.1347579956055,95.8254699707031,
Solomon Islands,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,24.1589298248291,,,,,,,,,24.8566799163818,,,,,,,,
El Salvador,,,71.2805328369141,,,,,,,,,,,,,,81.0038223266602,79.6621322631836,81.3594970703125,81.8179473876953,82.3080215454102,83.0156402587891,,84.6703491210938,,86.2171020507812,86.3264236450195,86.6736373901367,87.2341384887695,87.3185882568359,88.5415267944336,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,94.0682830810547,,,,,,,,96.7491073608398,,,,,98.2282791137695,,,99.115608215332,,
South Sudan,,,,,,,,,,,,,,,,,,,19.1863803863525,,,,,,,,,,28.8642597198486,,,
Sao Tome and Principe,,61.9204788208008,,,,,,,,,,77.9492263793945,,,,,,,60.0830307006836,,,,85.4417037963867,,,,,,,,,
Suriname,,,,,,,,,,,,,,,87.1974411010742,,,,93.7653732299805,,94.0035400390625,,90.9979095458984,,,,,,,,,93.4000015258789
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,99.4537506103516,,,,,,,,,,99.5999984741211,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,,,,,,,,,,,80.3287506103516,,,,,,,,,,82.4475479125977,,,,,,,,,,89.4700012207031,
Seychelles,,,,,88.5866012573242,,,,,,,,92.2589797973633,,,,,,,,94.4489822387695,,,,,,,,,,96.6999969482422,
Syrian Arab Republic,,,,,,,,,,,,,74.2404403686523,,73.6265563964844,,,,,,,,,,80.9000015258789,,,,,,,
Chad,,,,4.59182977676392,,,,,,,12.7964200973511,,,,17.9805793762207,,,,,,,,,,,13.9334096908569,13.9552297592163,,,,,
Togo,,,,,,,,,,,38.4532890319824,,,,,,44.3766288757324,,,43.6068992614746,,47.9773902893066,,,,51.2417793273926,,,,55.0514984130859,,
Thailand,,,,,,,,,,,90.5160217285156,,,,,91.5295715332031,,,,,96.4270477294922,,,92.2491607666016,,91.1919326782227,,,92.4285583496094,,,92.8000030517578
Tajikistan,,,,,,,,,,,99.2212295532227,,,,,,,,,,99.5999984741211,,,,,,,,,,,
Turkmenistan,,,,,,98.2617721557617,,,,,,,,,,99.1999969482422,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,30.0,,,,,,42.5,,,52.9589996337891,,,,,,,,,,66.5,
Tonga,,,,,,,98.9755477905273,,,,,,,,,,99.0825119018555,,,,,99.4342193603516,,,,,,,,,,99.5
Trinidad and Tobago,95.6617889404297,,,,,,,,,,97.0999984741211,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,65.3478622436523,,,68.5093765258789,69.2093734741211,,71.0882110595703,71.7295989990234,72.1606521606445,,72.2237701416016,,,,,,,
Turkey,68.519660949707,,,,,,,,,,,,,,79.5816879272461,80.5489501953125,80.3851623535156,81.2638320922852,,85.3471603393555,88.0731735229492,90.3100967407227,91.6045227050781,92.1380767822266,92.4018173217773,92.6458129882812,93.5630111694336,93.4982681274414,,94.4240417480469,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,62.1723213195801,,,,,,,,60.7526206970215,,73.3471832275391,,,73.0938262939453,,,,,,
Uganda,,44.8266906738281,,,,,,,,,,,58.9098815917969,,,,62.078971862793,,,,64.5914535522461,,61.9704284667969,,,,,,70.8380584716797,,,
Ukraine,,,,,,,,,,,,99.1715698242188,,,,,,,,,,,99.9581985473633,,,,,,,,,100.0
Uruguay,,,,,,,97.2709579467773,,,,,,,,,,98.084358215332,98.2419281005859,98.4636611938477,98.5337219238281,98.4909515380859,98.6190795898438,98.6605529785156,98.6364288330078,98.8090515136719,98.8674621582031,98.8503189086914,98.9639129638672,99.0077362060547,99.0352630615234,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,98.1385803222656,,,,,,,,,,,,,99.9958724975586,99.9759902954102,99.9757690429688,99.9784088134766,,99.9858703613281,99.9999465942383,,99.9959030151367
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,89.0048522949219,,,,,,,,,,,92.7159805297852,,,,,,94.9296417236328,,95.3504028320312,,95.0288772583008,,,,96.5600662231445,97.2137069702148,,,,,
Viet Nam,,,,,,,,,,86.9200820922852,86.610107421875,,,,,,,,,91.3790893554688,,,,,,,,,,94.5656585693359,,
Vanuatu,,,,,65.5999984741211,,,,,,,,,,76.1999969482422,,,,,,,,,,83.1999969482422,,,,,,,88.4000015258789
Samoa,,97.4217376708984,,,,,,,,,,,,,,,,,,,,99.0695266723633,,,,,,,,,,99.3000030517578
Yemen,,,,,17.0595607757568,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
South Africa,,,,,,,80.9286270141602,,,,,,,,,,,87.043098449707,,91.7681579589844,91.7139892578125,92.0478897094727,92.5862503051758,,93.0730590820312,93.4080276489258,,86.4586334228516,,94.5331726074219,,89.3661193847656
Zambia,57.3577613830566,,,,,,,,,59.802848815918,,,61.8392791748047,,,,,51.7869682312012,,,77.7466430664062,,,,,,,,,,84.3000030517578,
Zimbabwe,,,78.5170211791992,,,,,,,,,,,,,,,,,,,80.0656585693359,,,88.2838287353516,,,,,,,
