Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cameroon,823.935478157028,777.513856914702,775.292235702974,1059.25512526335,534.931257119041,633.668001156898,627.271146498663,594.462749708109,637.203155081686,642.248413362153,541.845342150514,556.309704023892,620.879188006572,798.142932480342,931.897007561141,909.742516390726,950.749256384949,1039.33249119257,1149.32702883029,1177.6645892308,1097.64297581446,1169.52085255056,1110.12459426182,1226.34943512704,1310.43725881382,1135.30371160005,1162.67840921468,1199.93081918062,1295.25963992133,1255.11154436712,1271.91432263299,1362.77025686338
Congo Democratic Republic,,,,,74.4453497737552,51.3743967903061,59.1205689214614,67.4747207310998,66.6346723908702,51.4071697638846,305.189423824392,94.9041156509142,111.843258159719,96.9054336675966,120.734887511786,138.76495479106,172.188892059793,182.48356815659,194.40974734536,182.824278067358,219.762096722849,246.141760091177,271.182691651921,296.713292439116,301.553053619789,324.093338173132,330.253756535279,324.690417762373,411.99932436839,460.502775263647,410.497351798763,338.936292799504
Congo Republic,276.369533433446,419.472878825731,456.615280598086,290.526597425668,210.017935018866,22.8335349137384,34.5226029703103,104.434084409654,180.02630078445,120.080808883389,4.86178040571309,75.6484537184473,102.736171350151,204.803037673523,194.861254011241,327.812884450173,466.357749658657,609.196567889852,765.42123392032,939.170980300639,1052.63723094783,940.935431861018,1516.68171935859,1938.48334793079,2140.11465989952,1473.5280938142,1169.75325889717,866.191761402482,1044.40338545839,877.067941873235,770.811330562971,1079.5371809839
Colombia,1171.83354147913,1219.5420343461,1443.7795017426,1638.97230118431,2003.21854253699,2205.06145102837,2233.95385445749,2412.60929900572,2202.37291349534,1833.48296999586,2057.27324442649,2029.43890888866,1986.54019364904,1865.20857234798,2257.00883127388,2791.18469467951,3032.79285425752,3847.32984402978,4371.34261249125,4276.88769963942,5117.45537953874,5695.13693780884,6324.50192122052,6536.18476048262,6572.18115974916,5244.14510102898,5050.78901864685,5421.7589260531,5601.73536394541,5361.51652719441,4578.59887558228,5094.62555383117
Comoros,931.877335314078,897.865110135729,952.570122661681,918.715274517787,628.826766802637,755.59331740291,733.606746521769,660.156181740358,654.573028120963,668.12277928347,604.355216186753,639.979148643697,702.658001316342,881.340116308519,1005.61105560245,1021.19168791733,1071.1944969661,1190.15358695434,1338.77014104506,1299.11827079842,1269.69441665973,1395.25724095939,1348.89178706546,1452.27305450852,1466.38583477407,1200.91979684405,1234.02163151,1290.31553491191,1412.11607924551,1395.67252161893,1392.52405143437,1446.85922913064
Cabo Verde,751.550454754385,761.676081197113,828.267917394733,1119.62538612187,898.017182461974,1047.0265898084,1046.97867129198,1001.75987634655,1038.82843583625,1155.66858065604,1016.04614491384,1050.37786224521,1124.95889745893,1465.52225533755,1640.29310393806,1668.85810025852,1861.27931284287,2580.16262728084,2957.88537065069,2823.72827009191,2657.56146149193,2969.00547552619,2756.07488049039,2925.19208675101,2866.19748163765,2459.58656707843,2538.88769466418,2668.2895443877,2971.87247223726,2970.50496929759,2509.05496706901,2820.86578831135
Costa Rica,1624.41976422799,2033.31968758187,2370.44141395833,2594.46577875469,2815.78585039105,3026.01508162305,2991.53819711665,3156.36379866054,3315.65122234711,3300.07820346734,3378.3685165429,3530.74908040428,3595.94616707873,3687.50522067414,3925.15487717826,4166.28360003297,4715.9182865125,5543.46339454358,6322.8274537716,6119.07288727839,7417.77752146118,8301.60488959396,9109.07152132419,9678.35110519984,9736.60978111357,10446.7590407173,10786.8880233463,10833.4465199305,11041.9189987741,11300.9351944679,10790.5425392728,10968.7313742907
Cuba,2344.96785227815,1977.83463668105,1792.58418731888,1812.23531832315,2280.87934676353,2398.31508499569,1953.98052522712,1974.63519194865,2009.19693264621,2198.78982106343,2339.47065759582,2440.89210361206,2583.58767232343,2761.93749942202,2918.79715347277,3268.75627232595,3746.36238579668,4028.61907029771,4234.17897991675,4322.53927507147,4441.40501319709,5165.97465156143,5492.49789607191,5818.51628077336,6082.41170965193,6607.27652485889,6911.03183993504,7308.85941076419,7518.32983489148,7811.86924542692,,
Cyprus,8259.68359375,8310.265625,9681.50390625,9017.1201171875,9940.1640625,12442.8740234375,12306.1826171875,11472.2919921875,13496.974609375,12438.0390625,11346.9306640625,11974.1357421875,13312.5478515625,17016.919921875,19631.4921875,20741.3828125,22178.787109375,25734.27734375,30762.45703125,28200.1171875,26890.353515625,29378.478515625,25145.888671875,23695.255859375,22731.18359375,20165.8515625,20629.857421875,22676.0390625,24887.5703125,24414.591796875,22488.416015625,24687.482421875
Czechia,,,,3140.71453431103,3678.53484952492,4562.83816090406,5106.75049362102,4648.37018571362,5004.37731916615,4843.71872647262,4584.30592814259,5013.57963384622,6065.42088764041,7403.99512618971,8761.89075435209,10122.6887992032,11309.7852498,13667.7967774661,16823.8538873491,14319.404179344,14232.531464553,15447.399675161,14334.3443049002,14511.8595498347,14284.8566854894,12903.3680947709,13479.6391827838,15315.2521119873,17451.2006678758,17471.6552865621,16844.2351079594,19843.782905675
Germany,19019.0431912092,19773.3073385219,22313.2299624352,21371.8740588047,22642.9096316572,26435.1032873803,25446.259511175,22429.1623302763,22615.0093797927,22110.4170985051,19549.4418424554,19447.0356944079,20609.3815548286,24783.8963854618,28464.0295722083,28850.8727715642,30794.4617063347,35163.3139253451,38083.9347752768,34858.1248611429,34884.0347919125,39563.8173328957,36959.9689345963,38946.3130670579,40356.4831200369,34656.4419057496,35663.6788929644,37760.3396762277,40854.5559716182,39718.0023342505,39043.0971501674,42982.481891127
Djibouti,,743.452596996886,776.181381241697,780.989411275596,785.58003162183,789.775196501251,758.393803998627,740.749629523545,722.237398578517,733.602295456471,736.063452851245,735.580000157395,738.348169737816,764.202018032403,802.401864228161,833.955162630829,878.1966523799,914.308546389715,1036.95746116719,1005.07526788896,985.415116367911,1084.32185458989,1170.86712569312,1632.89103200045,1887.26979292833,2072.14918334724,2107.87110568516,2132.79168113349,2319.17305408502,2456.59897983598,2515.63952353339,2786.2924734597
Dominica,2700.46990373378,2908.8565020811,3110.63633086905,3283.80289677685,3474.65596764628,3593.17447148853,3765.59610540604,3925.74308069539,4196.17634968392,4192.26891373526,4051.66076624689,4296.14727983112,4137.00326971343,4283.00353775471,4482.96245540642,4478.02686790544,4983.91212037232,5299.29329163546,5766.44309947842,6006.75296710115,6047.69874223432,5913.78937496563,5756.76827723602,5808.57126991296,6183.70089969035,6357.41896473196,6856.69075659242,6429.93048564281,6739.63334115117,7210.42871939886,6070.60656631877,6519.00038493433
Denmark,21548.462898743,21534.6694674633,23726.4970626952,22174.2038323879,24288.2852254075,28791.9774050586,29008.8188893221,26692.1578573104,27333.0757499771,27386.23327144,24662.6292359806,24860.1882836577,26835.8966508735,32685.851982715,38020.6193751276,40233.2644464588,43212.5561727381,47977.5006886183,52156.6411717294,47573.9670547052,48113.3360165044,51361.5018162591,48806.8030244049,51939.826362982,53755.9090925814,45798.0298023193,46794.9113692132,49220.8039134769,52836.9961208992,50967.6115024073,52242.0313679839,58796.3599323691
Dominican Republic,901.321649191117,1232.60392057262,1442.93551057049,1556.19046724289,1727.3225580482,1911.45274621677,2088.23028009699,2268.26514330874,2432.53038040538,2428.17230370048,2616.84477863358,2732.05051877087,2844.77304451295,2105.62678649456,2113.75610234638,3496.34090510843,3651.62101839829,4163.79002880698,4659.26933291528,4617.54744570464,5070.49631886433,5373.68610423011,5540.40138349547,5557.48111350892,5870.81501150706,6231.53188745896,6515.92862792434,6739.96273857688,7124.26632944963,7278.31682222694,6318.71336690834,7367.81018035442
Algeria,1896.70290854517,1355.55173630868,1440.15775520408,1450.03126014186,1194.72574220618,1125.29272876598,1205.71655929471,1254.4264786854,1289.68235106175,1224.2143092352,1298.79502399791,1345.10494074522,1351.86824046614,1571.72449584356,1889.06142567687,2099.77208942239,2357.44205449525,2820.39862423867,3539.04966895455,2985.06870324636,3483.23604592613,4120.89018660709,4325.00902997126,4255.88650134671,4214.84523627078,3359.11763726229,3297.7433062191,3339.93493124919,3216.43485461218,3140.90717898635,2726.42274722732,2846.64050751421
Ecuador,1051.9648947395,1252.75987467149,1335.30487481554,1367.18318122645,1610.14179797022,1677.52312591673,1666.66756089576,1886.73525636128,1883.8802783255,1193.35716068425,1010.21871591867,1472.12467239636,1726.48743697374,1897.58913434368,2007.80798064783,2139.96157292628,2324.46541266959,2521.3217440917,3018.6272644986,3322.58562766258,3504.42192698995,3793.52209209551,4220.13403730333,4592.0171157307,4832.45480572317,4875.50736062232,4803.89759804608,4840.35174792924,4678.03358108069,4621.76608049783,4306.97093841082,4392.18984789583
Egypt,576.534031192679,536.977391059791,588.956559325133,648.840211361253,720.07833577268,818.70234686671,895.207105109981,1042.28863876351,1135.1621781877,1156.25096180395,1241.84437717979,1214.76531279952,1026.35690172693,930.17282377801,873.219895746869,948.854566654779,1122.87927159185,1354.24835266229,1619.83545012419,1927.79264882786,2135.95330613984,2193.85673405987,2604.91163228042,2637.79041608967,2758.81096775408,3040.47338220385,3012.26540951638,2037.31980021001,2082.05790035874,2476.5113689191,3015.94302813607,3234.21182214225
Eritrea,,,,204.151647303285,223.740115047956,223.730233868248,250.744565453569,246.219437135858,269.481672846588,254.101612421755,252.687714740087,262.76197931992,247.863297347117,280.498610310389,345.661942341834,338.427847087148,372.417708357376,398.764062273314,405.805899717587,542.237072244183,451.162431032609,453.743316567417,,,,,,,,,,
Spain,11991.8309518458,12890.7134037278,14016.8525887096,11586.4706065833,11476.8139206556,13448.3408730008,13900.0486137877,12723.8660377729,13323.8012338315,13617.5185306747,12777.7244687468,13213.9262966176,14726.4397181684,18547.5884308069,21375.5255360234,22509.8931072036,24030.4139136431,27377.4783436333,29598.6105981013,26838.5260367542,25486.3210084568,26212.6958902645,23566.2050882242,24246.78076588,24700.2901040262,21716.4879748108,22489.7334444335,23874.6620027538,25791.5355664114,25125.8717222279,22321.6839380393,25118.4531381716
Estonia,,,,,,,,,,,3360.6780606812,3713.51676092676,4381.98969225154,5854.69732298377,7216.3640414905,8538.23862897596,10243.9726301284,13193.380317423,14305.9191600524,11532.8799394043,11282.4223358694,13704.931508402,13778.3372333754,15315.3884359208,16276.9113277591,14040.886020332,14872.6024166644,16600.9007484689,18854.3733079041,19062.7694888207,19133.1006498433,22462.3647535878
