Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cambodia,,,,,,,,,67.3350296020508,,,,,,73.6099472045898,,,,76.8712921142578,76.1379623413086,,,,,78.0550918579102,80.5264892578125,,,,,,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,,,,,,,,,,,,,,,,,,,97.9659423828125,,,,,,,,,,98.8000030517578,,,
Kuwait,,,,,,78.3955001831055,,,,,,,,,,93.2744598388672,93.2821197509766,93.664192199707,93.8983001708984,,94.4690093994141,,95.5131683349609,95.585823059082,,95.6854476928711,,96.0359497070312,96.0564727783203,,96.4575424194336,
Lao,,,,,,60.2513313293457,,,,,69.583122253418,68.7343902587891,,,,72.702262878418,,,,,,58.2879409790039,,,,84.6610412597656,,,,,,
Lebanon,,,,,,,,,,,,,,,,,,89.6124420166016,,91.1841888427734,,,,,,,,,,95.3000030517578,,
Liberia,,,,,,,,,,,,,,,,,,42.9410781860352,,,,,,,,,,48.3013610839844,,,,
Libya,,,,,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,,,,,,90.682746887207,,,,,90.8088302612305,,90.5579528808594,,91.1813583374023,,,,,,92.3869018554688,91.895751953125,91.7098236083984,92.2529602050781,92.3823013305664,92.4290313720703
Lesotho,,,,,,,,,,,86.2544326782227,,,,,,,,,75.8002014160156,,,,,76.6352005004883,,,,,,,
Lithuania,,,,,,,,,,,,99.645751953125,,,,,,,,,,99.8155975341797,,,,,,,,,,99.8300018310547
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,,,,,,,,,,,99.7465667724609,,,,,,,,,,,99.8958969116211,,,,,,,,,,99.8899993896484
Morocco,,,,,41.594108581543,,,,,,,,,,52.3062591552734,,,,55.1479187011719,56.0836715698242,,67.0841598510742,69.4253921508789,,75.5861968994141,,,,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,96.6538009643555,,,,,,,,,,,,,,99.3598937988281,,,,,,,99.5999984741211
Madagascar,,,,,,,,,,,70.6861724853516,,,,,58.9359397888184,,,,64.4809112548828,,,71.5726165771484,,,,,,76.6796798706055,,,
Maldives,96.0182571411133,,,,,96.3264999389648,,,,,96.3264999389648,,,,,,98.3979034423828,,,,,,,,98.6101226806641,,97.7349472045898,,,,,97.8600006103516
Mexico,87.55615234375,,,,,,,,,,90.5356216430664,,90.2746505737305,,90.953742980957,91.6302719116211,91.7345199584961,92.7951736450195,92.9255981445312,93.4418792724609,93.0689392089844,93.5199813842773,94.228401184082,93.9628524780273,94.5558776855469,94.472282409668,94.859619140625,94.9727783203125,95.3799133300781,,95.2478485107422,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,98.2650833129883,,,,,,,,,,
North Macedonia,,,,,94.0587463378906,,,,,,,,96.1289291381836,,,,,,,,,,97.5999984741211,,,,,,,,,
Mali,,,,,,,,,19.0449695587158,,,,,24.0,,,26.176549911499,,,,31.0997505187988,30.6186695098877,,,,33.0688896179199,,,35.4737701416016,,30.7614097595215,
Malta,,,,,,87.8686981201172,,,,,,,,,,92.3630905151367,,,,,,93.3073577880859,,,,,,,,,,94.9400024414062
Myanmar,,,,,,,,,,,89.9417572021484,,,,,,,,,,,,,,,,75.5512008666992,,,89.0699462890625,,
Montenegro,,93.4627380371094,,,,,,,,,,,,97.7734603881836,,,,,,,,98.4422073364258,,,,,,,,,,98.9800033569336
Mongolia,,,,,,,,,,,97.7688522338867,,,,,,,,,,98.2570037841797,,,,,,,,,,99.1832733154297,
Mozambique,,,,,,,,38.707878112793,,,,,,48.1588401794434,,,,,,50.5838088989258,,,,,,56.0390014648438,,60.6554298400879,,,59.7796096801758,
Mauritania,,,,,,,,,,,51.2076797485352,,,,,,,45.5037803649902,,,,,,62.0687484741211,,,,,,,,66.9599990844727
Mauritius,79.8686599731445,,,,,,,,,,84.303092956543,,,,,,,,,,,89.2498397827148,91.7660064697266,91.4900283813477,92.4747619628906,92.7076034545898,93.1578369140625,,,,,92.1500015258789
Malawi,,,,,,,,,64.1342468261719,,,,,,,,,,,,61.3097190856934,,,,65.1453704833984,62.1435394287109,,,,,,
Malaysia,,82.9153671264648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,,75.8165817260742,,,,,,,,,,84.9442596435547,,,,,,76.4865875244141,,,,88.2746276855469,,,,,,,,,,92.25
Niger,,,,,,,,,,,,14.3760404586792,,,,28.672420501709,,,,,,,30.5603904724121,,,,,,,,,
Nigeria,,55.4467506408691,,,,,,,,,,,,54.7731781005859,,,70.1983489990234,,51.0776596069336,,,,,,,,,,62.0160102844238,,,
Nicaragua,,,,,,,,,,,,76.677131652832,,,,78.0029830932617,,,,,,,,,,82.6145477294922,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,,32.9755897521973,,,,,,,,,,48.6089706420898,,,,,,,,,,59.6272506713867,,,,,,,,,,71.1500015258789
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,,,,,,,,,,,,,,81.3633117675781,,,,,86.6211395263672,,86.9390029907227,,,,,93.0386123657227,,95.5759963989258,95.6515274047852,,,
Pakistan,,,,,,,,,42.6993103027344,,,,,,,49.8736381530762,54.1512107849121,52.1368293762207,55.5263710021973,54.8926391601562,55.3751907348633,54.7380218505859,56.7643394470215,55.5949897766113,56.9771499633789,,,59.1320495605469,57.010570526123,57.9988594055176,,
Panama,88.7798614501953,,,,,,,,,,91.8996200561523,,,,,,,,,,94.0941162109375,,,,,,,,95.4118118286133,95.7360763549805,,
Peru,,,,87.1506271362305,,,,,,,,,,,87.6698532104492,87.9086685180664,88.6993408203125,89.5908126831055,,,,,93.8417282104492,,93.7079467773438,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,,94.497932434082,
Philippines,93.5738983154297,,,,93.9159698486328,,,,,,92.6000595092773,,,92.590690612793,,,,,95.4200973510742,,,,,96.3980026245117,,98.1825485229492,,,,96.2781677246094,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,99.5031280517578,,96.5937423706055,,,,,,
Papua New Guinea,,,,,,,,,,,57.34326171875,,,,,,,,,,61.5999984741211,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8000030517578
North Korea,,,,,,,,,,,,,,,,,,,99.9981918334961,,,,,,,,,,99.9981918334961,,,
Portugal,,87.9478530883789,,,,,,,,,,,,,,,,,,,,94.47705078125,,,,,,,,,,96.7799987792969
Paraguay,,,90.2718200683594,,,,,,,,,,,,,,,94.558219909668,93.2920837402344,93.7542419433594,93.8709182739258,,94.1974716186523,95.0590362548828,95.0348129272461,95.5548400878906,94.6502380371094,,94.0207977294922,93.2135314941406,94.544548034668,
Qatar,,,,,,,,83.2621612548828,,,,,,,88.9623870849609,,,93.0825500488281,93.9897308349609,94.7242889404297,96.2837371826172,96.406867980957,96.6785888671875,97.4778518676758,97.7466888427734,,,,,,,
Romania,,,96.7099761962891,,,,,,,,,,97.2975921630859,,,,,,,,,98.6042861938477,,,,,,,,,,98.9000015258789
Russian Federation,,,,,,,,,,,,,99.4409713745117,,,,,,,,99.6842727661133,,,,,,,,,,,99.9277725219727
Rwanda,,57.8534889221191,,,,,,,,,64.8886032104492,,,,,,,,,,65.8522720336914,,,,70.8041305541992,,,,73.2155914306641,,,75.9000015258789
Saudi Arabia,,,70.821647644043,,,,,,,,79.3509368896484,,,,82.8577423095703,,,,,,,,,94.4263381958008,,,,95.3286285400391,,,97.5850677490234,
Sudan,,,,,,,,,,,61.3458709716797,,,,,,,,53.5173797607422,,,,,,,,,,60.6971817016602,,,
Senegal,,,,,,,,,,,,,39.2752494812012,,,,41.8911514282227,,,48.0367813110352,,51.8145484924316,,43.5345001220703,,,,51.9004211425781,,,,
Singapore,89.0960006713867,,,,,,,,,,92.5494003295898,,,,,,,,,,95.8573303222656,96.1860427856445,96.3697891235352,96.5480194091797,96.7166900634766,96.8254928588867,97.049560546875,97.2022171020508,97.344856262207,97.4795837402344,97.1318511962891,
Solomon Islands,,,,,,,,,,76.5999984741211,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,34.826789855957,,,,,,,,,32.4261703491211,,,,,,,,
El Salvador,,,74.1431579589844,,,,,,,,,,,,,,83.5594635009766,82.0286331176758,83.951301574707,84.1028900146484,84.4927215576172,85.4939880371094,,86.767578125,,87.9698486328125,88.1417694091797,88.4827117919922,89.0085983276367,89.1379165649414,89.9845275878906,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,96.3972396850586,,,,,,,,97.9624099731445,,,,,98.8415069580078,,,99.4825286865234,,
South Sudan,,,,,,,,,,,,,,,,,,,26.8312797546387,,,,,,,,,,34.5227584838867,,,
Sao Tome and Principe,,73.2424163818359,,,,,,,,,,84.9085083007812,,,,,,,69.5363922119141,,,,90.1430969238281,,,,,,,,,
Suriname,,,,,,,,,,,,,,,89.5980606079102,,,,94.6209411621094,,94.6757507324219,,92.8686599731445,,,,,,,,,95.0
